population_slot,disposition,status_url,published_at,source_author_handle,relationship,recovered_from,posted_urls,mentions,hashtags,mission_signals,mission_signal_evidence,classification_input_digest,access_time_replies,access_time_reposts,access_time_likes,access_time_bookmarks,access_time_views,note
RECOVERED-0058,recovered-public-interface,https://x.com/NYCArtC/status/894977260188450816,2017-08-08T17:43:01.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/hWEO5Tbts2 -> http://letnycdance.com,@NYCArtC | @CoreyinNYC | @JulissaFerreras | @MMViverito,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:#LetNYCDance,aeafadb8c3a61b9b3c71f313ff0139f63568ccdc614b6acb4330aec0b9b53282,0,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0059,recovered-public-interface,https://x.com/NYCArtC/status/894982795520561154,2017-08-08T18:05:01.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/hWEO5Tt4QC -> http://letnycdance.com,@NYCArtC | @JumaaneWilliams | @MarkLevineNYC,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:#LetNYCDance,ba214fbac7e62ed0615a0d8efbdd5fa1ecd4871044c3888812433e8a21474d83,0,0,3,0,0,Shared-account human authorship is not assigned.
RECOVERED-0060,recovered-public-interface,https://x.com/NYCArtC/status/894988079194415110,2017-08-08T18:26:00.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/hWEO5Tt4QC -> http://letnycdance.com,@NYCArtC | @ritchietorres | @DRichards13 | @MMViverito,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:#LetNYCDance,98ef5dcfb301f318867e3260332d32689c68a4253e845f1d9d35edcd748bbdaa,0,0,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0061,recovered-public-interface,https://x.com/NYCArtC/status/895675710911664129,2017-08-10T15:58:24.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/hWEO5Tbts2 -> http://letnycdance.com,@NYCArtC | @NYCCouncil | @danceliberation | @RLEspinal,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:#LetNYCDance,9b0d75874561af2c90bc3855c0a8001d48d91565b822720d385646de891d7f60,0,6,7,0,0,Shared-account human authorship is not assigned.
RECOVERED-0062,recovered-public-interface,https://x.com/NYCArtC/status/901242183126220801,2017-08-26T00:37:35.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,,@NYCArtC | @boombushwick | @danceliberation | @NYCCouncil,#letnycdance,let-nyc-dance,let-nyc-dance:source-post-body:#letnycdance,b5509062af21c27f80301dd4e8033e3e52a7c49af5cd23ec3c49883c2137fe15,0,1,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0063,recovered-public-interface,https://x.com/NYCArtC/status/902911318029684736,2017-08-30T15:10:08.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,,@NYCArtC | @NYCCouncil,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:Cabaret Law,9cda361ad579a8a1865d132ec55f23a0d6ed363fe02bc95fd4ae30f21622a66c,0,2,6,0,0,Shared-account human authorship is not assigned.
RECOVERED-0064,recovered-public-interface,https://x.com/NYCArtC/status/902961826786312192,2017-08-30T18:30:50.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/hWEO5Tt4QC -> http://letnycdance.com,@NYCArtC | @Carlos4Council | @JulissaFerreras,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:#LetNYCDance,e9197cb181628cbd6649579817dd92cf2b10601cb78b8452faa313b9c74a46d3,0,0,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0065,recovered-public-interface,https://x.com/NYCArtC/status/902983009187409920,2017-08-30T19:55:00.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/hWEO5Tbts2 -> http://letnycdance.com,@NYCArtC | @RosieMendez | @RoryLancman,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:#LetNYCDance,c9021c8eabab3177dd412e002465de74aeb0a6eba1b0e773acf3f6cd9b98b93d,0,0,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0066,recovered-public-interface,https://x.com/NYCArtC/status/902986997001748480,2017-08-30T20:10:51.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/FJ2rjmrT0X -> http://amny.com/news/nightlife-bill-creating-advisory-board-to-be-passed-by-city-council-rafael-espinal-says-1.14085854%E2%80%A6,@NYCArtC,#nightmayor | #ArtSpace311,nightlife-governance,nightlife-governance:source-post-body:Office of Nightlife,83da11e6ac3786e065ed68f923b10d414b1f32915463170c24491092f8417bf6,0,0,3,0,0,Shared-account human authorship is not assigned.
RECOVERED-0067,recovered-public-interface,https://x.com/NYCArtC/status/902998611327365120,2017-08-30T20:57:00.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/hWEO5Tt4QC -> http://letnycdance.com,@NYCArtC | @BarryGrodenchik,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:#LetNYCDance,a6d6e4d32084def14d93513109128051cb1d4eb5c57d83fd92d4b90be28ab835,0,0,3,0,0,Shared-account human authorship is not assigned.
RECOVERED-0068,recovered-public-interface,https://x.com/NYCArtC/status/903000239078084608,2017-08-30T21:03:28.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/2CxeE0EwzG -> https://nytimes.com/2017/08/30/arts/new-york-night-mayor-europe.html%E2%80%A6,@NYCArtC | @MadeinNY,#NightMayor,nightlife-governance,nightlife-governance:source-post-body:#NightMayor,e64496123720e83328e42a39bc74617e2af590dc7dffe40992d0061a00176e83,0,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0069,recovered-public-interface,https://x.com/NYCArtC/status/903349743086182401,2017-08-31T20:12:16.000Z,@NYCArtC,coalition-account-reply,search-authored-2017-01-01-2018-01-01,,@NYCArtC | @RLEspinal | @WNYC | @npratc | @danceliberation | @MadeinNY | @NYCMayorsOffice,,,,3542c50194eca46df7cd6c7300698c12a9dab385b98a0452b3fb665945cb7f9c,0,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0070,recovered-public-interface,https://x.com/NYCArtC/status/903370465049227266,2017-08-31T21:34:37.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/uQDrSSNE8U -> http://letnycdance.com,@NYCArtC | @RLEspinal | @CMReynoso34 | @StephenLevin33 | @HelenRosenthal,#LetNYCDance | #letnydance,let-nyc-dance,let-nyc-dance:source-post-body:#LetNYCDance,069d4af3ac408b78deaec763d195390d4ee4cdaf7a451f5fcd0f8bfd5d42fcab,0,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0071,recovered-public-interface,https://x.com/NYCArtC/status/903991753635717122,2017-09-02T14:43:24.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/CIq2CTLqIl -> https://nytimes.com/interactive/2017/09/01/opinion/editorials/city-council-endorsements.html%E2%80%A6,@NYCArtC | @Carlos4Council | @HelenRosenthal,#letnycdance,let-nyc-dance,let-nyc-dance:source-post-body:Cabaret Law,d31f37ca3c2a7460423e3e497914f48a117dcd48afb98df826df869bac3fe352,0,2,4,0,0,Shared-account human authorship is not assigned.
RECOVERED-0072,recovered-public-interface,https://x.com/NYCArtC/status/905110688611389440,2017-09-05T16:49:38.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,,@NYCArtC,#DefendDACA | #ImmigrantNY,,,124edf742e824812ddbf07d53eca876e732d16e9f0a6ca7a0e5bf4c9353577af,0,0,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0073,recovered-public-interface,https://x.com/NYCArtC/status/905136477792854018,2017-09-05T18:32:07.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/uQDrSSNE8U -> http://letnycdance.com,@NYCArtC | @danceliberation,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:Cabaret Law,4f18d6e39e2dc87449cc5cb815a8f6aec55ae7dfdb62d1d7994367474671923e,1,0,3,0,0,Shared-account human authorship is not assigned.
RECOVERED-0074,recovered-public-interface,https://x.com/NYCArtC/status/905140962128785408,2017-09-05T18:49:56.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,,@NYCArtC,,,,e73223e2a4bbb4ae0f39509ca17f73fc0f3c84f5362dad0a719ebb7b5ff3b0d6,0,0,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0075,recovered-public-interface,https://x.com/NYCArtC/status/905200685943320578,2017-09-05T22:47:16.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,,@NYCArtC,#DefendDACA,,,fdbc1185fdfba92140fd3cd9ce9a2220b39f32133c66ea915269ade1e0908d5a,1,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0076,recovered-public-interface,https://x.com/NYCArtC/status/905227989302071296,2017-09-06T00:35:45.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,,@NYCArtC,#DefendDACA,,,e429a4b4dc8efd8f58da4754fa81bc83bf5d037e66626814c7bcb9e5f15f0190,0,1,4,0,0,Shared-account human authorship is not assigned.
RECOVERED-0077,recovered-public-interface,https://x.com/NYCArtC/status/905828873492983808,2017-09-07T16:23:27.000Z,@NYCArtC,coalition-account-reply,search-authored-2017-01-01-2018-01-01,https://t.co/3dkllCdZom -> https://facebook.com/events/113308576029782/%E2%80%A6,@NYCArtC | @NYSRA,#letnycdance,let-nyc-dance,let-nyc-dance:source-post-body:Cabaret Law,2f58a9de2158cc75760a16357b732c8fafda73cca655fd3badf5186eddab7dfb,1,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0078,recovered-public-interface,https://x.com/NYCArtC/status/905830192043757572,2017-09-07T16:28:41.000Z,@NYCArtC,coalition-account-reply,search-authored-2017-01-01-2018-01-01,,@NYCArtC | @NYSRA,,,,213aedca2b5a41e9c53d1537369977ed4d54e60d8d6a44877396d6117d1a97aa,1,0,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0079,recovered-public-interface,https://x.com/NYCArtC/status/906192785275047939,2017-09-08T16:29:30.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/sUwESMZ6tP -> https://facebook.com/events/833546563459181/%E2%80%A6,@NYCArtC,#BKMarch2017 | #BANGentrification,,,d2d46ce1392c0abf8efe9737fc2afb25bf533c438301f1ca6926aca37224c2b6,0,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0080,recovered-public-interface,https://x.com/NYCArtC/status/906228393691070464,2017-09-08T18:51:00.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/3dkllCvAfU -> https://facebook.com/events/113308576029782/%E2%80%A6,@NYCArtC,#letNYCdance,let-nyc-dance,let-nyc-dance:source-post-body:CABARET LAW,3cb40b38b416e467870c10c008324cf48e84640cb15b0aea47e881955fbc4e22,0,1,4,0,0,Shared-account human authorship is not assigned.
RECOVERED-0081,recovered-public-interface,https://x.com/NYCArtC/status/907272273429712899,2017-09-11T15:59:00.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/3dkllCdZom -> https://facebook.com/events/113308576029782/%E2%80%A6,@NYCArtC,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:CABARET LAW,12902071142997ad26803b90ba3407cd3f3a7cdd888c09a2b348e4c5e426512d,0,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0082,recovered-public-interface,https://x.com/NYCArtC/status/907342603045220352,2017-09-11T20:38:28.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/CHqRmXRCv0 -> http://letnycdance.com,@NYCArtC | @NYCCouncil | @Espinal,#letnycdance,let-nyc-dance,let-nyc-dance:source-post-body:Cabaret Law,93985b9641cc425a75aa76ad392a8b82e8b2fe0078ccb08866af633ca1482ad6,1,8,17,0,0,Shared-account human authorship is not assigned.
RECOVERED-0083,recovered-public-interface,https://x.com/NYCArtC/status/907618758776238081,2017-09-12T14:55:49.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/CHqRmXRCv0 -> http://letnycdance.com,@NYCArtC | @NYCCouncil | @Espinal,#letnycdance,let-nyc-dance,let-nyc-dance:source-post-body:Cabaret Law,1772abee05cf1e32865e9c698c35f165e345b9f2c30f1bd75144e57e2affae6b,0,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0084,recovered-public-interface,https://x.com/NYCArtC/status/907649761939017729,2017-09-12T16:59:01.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/3dkllCdZom -> https://facebook.com/events/113308576029782/%E2%80%A6,@NYCArtC,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:#LetNYCDance,b9e03187a0448d878c064933696bd583689433715251af5ab01c174a6603ab5a,0,1,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0085,recovered-public-interface,https://x.com/NYCArtC/status/907695315913805824,2017-09-12T20:00:02.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/3dkllCvAfU -> https://facebook.com/events/113308576029782/%E2%80%A6,@NYCArtC,#letNYCdance,let-nyc-dance,let-nyc-dance:source-post-body:CABARET LAW,c491136b695db29f2056b078833983926cf384cd1190bd3638398708254a5f43,0,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0086,recovered-public-interface,https://x.com/NYCArtC/status/908046875726450688,2017-09-13T19:17:00.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/3dkllCvAfU -> https://facebook.com/events/113308576029782/%E2%80%A6,@NYCArtC,#letNYCdance,let-nyc-dance,let-nyc-dance:source-post-body:CABARET LAW,8e7946403b37ec6e4e8137bd19e5b9a390a340a93761ef1ced7d4b06072f8d63,0,2,4,0,0,Shared-account human authorship is not assigned.
RECOVERED-0087,recovered-public-interface,https://x.com/NYCArtC/status/908357085745868801,2017-09-14T15:49:40.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/3dkllCdZom -> https://facebook.com/events/113308576029782/%E2%80%A6,@NYCArtC | @espinal,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:CABARET LAW,96869ead58dfb3bd77bcc967cf71f68c2cb64ccd1899baeb949bc05202bd7fb9,0,11,10,0,0,Shared-account human authorship is not assigned.
RECOVERED-0088,recovered-public-interface,https://x.com/NYCArtC/status/908401402619326464,2017-09-14T18:45:46.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/0J2FpR4W88 -> https://patch.com/new-york/bed-stuy/dancing-protesters-take-city-hall-demand-footloose-law-repeal%E2%80%A6,@NYCArtC,#letNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:#letNYCDance,c1f25db535d6324be0f4e167ca656c6eb28f5d4d4815e5dbf4628b3bb9c11e96,0,0,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0089,recovered-public-interface,https://x.com/NYCArtC/status/908412065441775616,2017-09-14T19:28:08.000Z,@NYCArtC,coalition-account-reply,search-authored-2017-01-01-2018-01-01,,@NYCArtC | @NYCCouncil | @RLEspinal | @0r_acle,,,,42bc9f32f2113481a7cb40bddef7f5b25504373b552463b2008534a605b5f368,0,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0090,recovered-public-interface,https://x.com/NYCArtC/status/909800099181731840,2017-09-18T15:23:41.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/4bax9rdC9n -> https://dnainfo.com/new-york/20170915/williamsburg/cabaret-law-dancing-new-york-city-bars-restaurant-diy-venue%E2%80%A6,@NYCArtC | @GwynneFitz,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:#LetNYCDance,d526b7547228c9ced9b92173ccd35bf15254af48d77b19d01e7166ee92ca7fb5,0,1,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0091,recovered-public-interface,https://x.com/NYCArtC/status/909821572189388802,2017-09-18T16:49:01.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/rEW2wD0o7T -> http://gothamist.com/2017/09/15/de_blasio_demands_dance_cams.php%E2%80%A6,@NYCArtC | @jangelooff,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:#LetNYCDance,d59e4eec12ab8272f71073bad96b72a472233bcc02ff27d3397c0ec832d432bf,0,3,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0092,recovered-public-interface,https://x.com/NYCArtC/status/909851266762801154,2017-09-18T18:47:00.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/VjWEd9ENnz -> http://brooklyneagle.com/articles/2017/9/15/de-blasio-admin-racist-homophobic-anti-dancing-law-has-got-go%E2%80%A6,@NYCArtC | @ScottEnman2,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:#LetNYCDance,77a5c7d34840df9b4f3c833f22d8358083464dcef9e1b80c380d4e1fb63d6bfb,0,1,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0093,recovered-public-interface,https://x.com/NYCArtC/status/909893100994269184,2017-09-18T21:33:14.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/mWRhe6flWa -> http://letnycdance.com,@NYCArtC | @NYCCouncil,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:Cabaret Law,28dcff20677fdd6655054cb6d902f8088a48942b6ec71696e06e38f0921e6ca4,0,1,3,0,0,Shared-account human authorship is not assigned.
RECOVERED-0094,recovered-public-interface,https://x.com/NYCArtC/status/910173390266187776,2017-09-19T16:07:01.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/GX6Dy37Jxq -> http://brooklynvegan.com/de-blasio-administration-supports-repealing-nyc-cabaret-law/%E2%80%A6,@NYCArtC | @soundbitesnyc,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:Cabaret Law,c1ef95bf69ab6265319fa9c8c71e6f1d941bcd39f1e23346b834b8f49da14fe4,0,2,3,0,0,Shared-account human authorship is not assigned.
RECOVERED-0095,recovered-public-interface,https://x.com/NYCArtC/status/910219693285363717,2017-09-19T19:11:00.000Z,@NYCArtC,coalition-account-original,search-authored-2017-01-01-2018-01-01,https://t.co/JUViNHhCLW -> http://nypost.com/2017/09/14/de-blasio-might-scrap-ridiculous-law-banning-dancing-in-bars/%E2%80%A6,@NYCArtC | @yoavgonen,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:#LetNYCDance,2135aef06ee5a649571a6fb1e4e0caaeaae63d9ee1e91cdcb94a7fb88f53d17f,0,0,3,0,0,Shared-account human authorship is not assigned.
RECOVERED-0096,recovered-public-interface,https://x.com/NYCArtC/status/910526009040130051,2017-09-20T15:28:11.000Z,@NYCArtC,coalition-account-reply,search-authored-2017-01-01-2018-01-01,,@NYCArtC | @Local_802_AFM | @MadeinNY | @NYCMayorsOffice | @NYCulture,,,,79e8e53dd17f6aaa5a8f9b4db8c61c7c2719cbfcf58a03c7b8dc10be0dfa346e,0,1,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0097,recovered-public-interface,https://x.com/NYCArtC/status/910531210379759616,2017-09-20T15:48:52.000Z,@NYCArtC,coalition-account-reply,search-authored-2017-01-01-2018-01-01,,@NYCArtC | @Isfet,,,,b4c95e64a548794eb11e73e56059a507b5b4422d40a2de2c7e6e5821e660bb59,0,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0098,recovered-public-interface,https://x.com/NYCArtC/status/910531632616083457,2017-09-20T15:50:32.000Z,@NYCArtC,coalition-account-reply,search-authored-2017-01-01-2018-01-01,,@NYCArtC | @GloriaPazmino,,,,058f0a2fa3fffb6819824fcc6b04bb0952f2f147562c9f88559e99440421832c,0,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0099,recovered-public-interface,https://x.com/NYCArtC/status/910531945766850560,2017-09-20T15:51:47.000Z,@NYCArtC,coalition-account-reply,search-authored-2017-01-01-2018-01-01,,@NYCArtC | @MrBrendanJay | @NYCMayor | @MadeinNY | @NYCulture,#ImproveDontEvict,,,9eea23b4afcad5e3ed5e7e23f328fdc951ae204c3ec49dccd711961bca8ecaa4,0,0,1,0,0,Shared-account human authorship is not assigned.
